,Images,Masks
26914,images/M18_072h_16.png,labels/M18_072h_16_P.png
26915,images/M18_072h_17.png,labels/M18_072h_17_P.png
26916,images/M18_072h_18.png,labels/M18_072h_18_P.png
26917,images/M18_072h_19.png,labels/M18_072h_19_P.png
26918,images/M18_072h_20.png,labels/M18_072h_20_P.png
26919,images/M18_072h_21.png,labels/M18_072h_21_P.png
26920,images/M18_072h_22.png,labels/M18_072h_22_P.png
26921,images/M18_072h_23.png,labels/M18_072h_23_P.png
26922,images/M18_072h_24.png,labels/M18_072h_24_P.png
26923,images/M18_072h_25.png,labels/M18_072h_25_P.png
26924,images/M18_072h_26.png,labels/M18_072h_26_P.png
26925,images/M18_072h_27.png,labels/M18_072h_27_P.png
26926,images/M18_072h_28.png,labels/M18_072h_28_P.png
26927,images/M18_072h_29.png,labels/M18_072h_29_P.png
26928,images/M18_072h_30.png,labels/M18_072h_30_P.png
26929,images/M18_072h_31.png,labels/M18_072h_31_P.png
26930,images/M18_072h_32.png,labels/M18_072h_32_P.png
26931,images/M18_072h_33.png,labels/M18_072h_33_P.png
26932,images/M18_072h_34.png,labels/M18_072h_34_P.png
26933,images/M18_072h_35.png,labels/M18_072h_35_P.png
26934,images/M18_072h_36.png,labels/M18_072h_36_P.png
26935,images/M18_072h_37.png,labels/M18_072h_37_P.png
26936,images/M18_072h_38.png,labels/M18_072h_38_P.png
26937,images/M18_072h_39.png,labels/M18_072h_39_P.png
26938,images/M18_072h_40.png,labels/M18_072h_40_P.png
26939,images/M18_072h_41.png,labels/M18_072h_41_P.png
26940,images/M18_072h_42.png,labels/M18_072h_42_P.png
26941,images/M18_072h_43.png,labels/M18_072h_43_P.png
26942,images/M18_072h_44.png,labels/M18_072h_44_P.png
26943,images/M18_072h_45.png,labels/M18_072h_45_P.png
26944,images/M18_072h_46.png,labels/M18_072h_46_P.png
26945,images/M18_072h_47.png,labels/M18_072h_47_P.png
26946,images/M18_072h_48.png,labels/M18_072h_48_P.png
26947,images/M18_072h_49.png,labels/M18_072h_49_P.png
26948,images/M18_072h_50.png,labels/M18_072h_50_P.png
26949,images/M18_072h_51.png,labels/M18_072h_51_P.png
26950,images/M18_072h_52.png,labels/M18_072h_52_P.png
26951,images/M18_072h_53.png,labels/M18_072h_53_P.png
26952,images/M18_072h_54.png,labels/M18_072h_54_P.png
26953,images/M18_072h_55.png,labels/M18_072h_55_P.png
26954,images/M18_072h_56.png,labels/M18_072h_56_P.png
26955,images/M18_072h_57.png,labels/M18_072h_57_P.png
26956,images/M18_072h_58.png,labels/M18_072h_58_P.png
26957,images/M18_072h_59.png,labels/M18_072h_59_P.png
26958,images/M18_072h_60.png,labels/M18_072h_60_P.png
26959,images/M18_072h_61.png,labels/M18_072h_61_P.png
26960,images/M18_072h_62.png,labels/M18_072h_62_P.png
26961,images/M18_072h_63.png,labels/M18_072h_63_P.png
26962,images/M18_072h_64.png,labels/M18_072h_64_P.png
26963,images/M18_072h_65.png,labels/M18_072h_65_P.png
26964,images/M18_072h_66.png,labels/M18_072h_66_P.png
26965,images/M18_072h_67.png,labels/M18_072h_67_P.png
26966,images/M18_072h_68.png,labels/M18_072h_68_P.png
26967,images/M18_072h_69.png,labels/M18_072h_69_P.png
26968,images/M18_072h_70.png,labels/M18_072h_70_P.png
26969,images/M18_072h_71.png,labels/M18_072h_71_P.png
26970,images/M18_072h_72.png,labels/M18_072h_72_P.png
26971,images/M18_072h_73.png,labels/M18_072h_73_P.png
26972,images/M18_072h_74.png,labels/M18_072h_74_P.png
26973,images/M18_072h_75.png,labels/M18_072h_75_P.png
26974,images/M18_072h_76.png,labels/M18_072h_76_P.png
26975,images/M18_072h_77.png,labels/M18_072h_77_P.png
26976,images/M18_072h_78.png,labels/M18_072h_78_P.png
26977,images/M18_072h_79.png,labels/M18_072h_79_P.png
26978,images/M18_072h_80.png,labels/M18_072h_80_P.png
26979,images/M18_072h_81.png,labels/M18_072h_81_P.png
26980,images/M18_072h_82.png,labels/M18_072h_82_P.png
26981,images/M18_072h_83.png,labels/M18_072h_83_P.png
26982,images/M18_072h_84.png,labels/M18_072h_84_P.png
26983,images/M18_072h_85.png,labels/M18_072h_85_P.png
26984,images/M18_072h_86.png,labels/M18_072h_86_P.png
26985,images/M18_072h_87.png,labels/M18_072h_87_P.png
26986,images/M18_072h_88.png,labels/M18_072h_88_P.png
26987,images/M18_072h_89.png,labels/M18_072h_89_P.png
26988,images/M18_072h_90.png,labels/M18_072h_90_P.png
26989,images/M18_072h_91.png,labels/M18_072h_91_P.png
26990,images/M18_072h_92.png,labels/M18_072h_92_P.png
26991,images/M18_072h_93.png,labels/M18_072h_93_P.png
26992,images/M18_072h_94.png,labels/M18_072h_94_P.png
26993,images/M18_072h_95.png,labels/M18_072h_95_P.png
26994,images/M18_072h_96.png,labels/M18_072h_96_P.png
26995,images/M18_072h_97.png,labels/M18_072h_97_P.png
26996,images/M18_072h_98.png,labels/M18_072h_98_P.png
26997,images/M18_072h_99.png,labels/M18_072h_99_P.png
26998,images/M18_072h_100.png,labels/M18_072h_100_P.png
26999,images/M18_072h_101.png,labels/M18_072h_101_P.png
27000,images/M18_072h_102.png,labels/M18_072h_102_P.png
27001,images/M18_072h_103.png,labels/M18_072h_103_P.png
27002,images/M18_072h_104.png,labels/M18_072h_104_P.png
27003,images/M18_072h_105.png,labels/M18_072h_105_P.png
27004,images/M18_072h_106.png,labels/M18_072h_106_P.png
27005,images/M18_072h_107.png,labels/M18_072h_107_P.png
27006,images/M18_072h_108.png,labels/M18_072h_108_P.png
27007,images/M18_072h_109.png,labels/M18_072h_109_P.png
27008,images/M18_072h_110.png,labels/M18_072h_110_P.png
27009,images/M18_072h_111.png,labels/M18_072h_111_P.png
27010,images/M18_072h_112.png,labels/M18_072h_112_P.png
27011,images/M18_072h_113.png,labels/M18_072h_113_P.png
27012,images/M18_072h_114.png,labels/M18_072h_114_P.png
27013,images/M18_072h_115.png,labels/M18_072h_115_P.png
27014,images/M18_072h_116.png,labels/M18_072h_116_P.png
27015,images/M18_072h_117.png,labels/M18_072h_117_P.png
27016,images/M18_072h_118.png,labels/M18_072h_118_P.png
27017,images/M18_072h_119.png,labels/M18_072h_119_P.png
27018,images/M18_072h_120.png,labels/M18_072h_120_P.png
27019,images/M18_072h_121.png,labels/M18_072h_121_P.png
27020,images/M18_072h_122.png,labels/M18_072h_122_P.png
27021,images/M18_072h_123.png,labels/M18_072h_123_P.png
27022,images/M18_072h_124.png,labels/M18_072h_124_P.png
27023,images/M18_072h_125.png,labels/M18_072h_125_P.png
27024,images/M18_072h_126.png,labels/M18_072h_126_P.png
27025,images/M18_072h_127.png,labels/M18_072h_127_P.png
27026,images/M18_072h_128.png,labels/M18_072h_128_P.png
27027,images/M18_072h_129.png,labels/M18_072h_129_P.png
27028,images/M18_072h_130.png,labels/M18_072h_130_P.png
27029,images/M18_072h_131.png,labels/M18_072h_131_P.png
27030,images/M18_072h_132.png,labels/M18_072h_132_P.png
27031,images/M18_072h_133.png,labels/M18_072h_133_P.png
27032,images/M18_072h_134.png,labels/M18_072h_134_P.png
27033,images/M18_072h_135.png,labels/M18_072h_135_P.png
27034,images/M18_072h_136.png,labels/M18_072h_136_P.png
27035,images/M18_072h_137.png,labels/M18_072h_137_P.png
27036,images/M18_072h_138.png,labels/M18_072h_138_P.png
27037,images/M18_072h_139.png,labels/M18_072h_139_P.png
27038,images/M18_072h_140.png,labels/M18_072h_140_P.png
27039,images/M18_072h_141.png,labels/M18_072h_141_P.png
27040,images/M18_072h_142.png,labels/M18_072h_142_P.png
27041,images/M18_072h_143.png,labels/M18_072h_143_P.png
27042,images/M18_072h_144.png,labels/M18_072h_144_P.png
27043,images/M18_072h_145.png,labels/M18_072h_145_P.png
27044,images/M18_072h_146.png,labels/M18_072h_146_P.png
27045,images/M18_072h_147.png,labels/M18_072h_147_P.png
27046,images/M18_072h_148.png,labels/M18_072h_148_P.png
27047,images/M18_072h_149.png,labels/M18_072h_149_P.png
27048,images/M18_072h_150.png,labels/M18_072h_150_P.png
27049,images/M18_072h_151.png,labels/M18_072h_151_P.png
27050,images/M18_072h_152.png,labels/M18_072h_152_P.png
27051,images/M18_072h_153.png,labels/M18_072h_153_P.png
27052,images/M18_072h_154.png,labels/M18_072h_154_P.png
27053,images/M18_072h_155.png,labels/M18_072h_155_P.png
27054,images/M18_072h_156.png,labels/M18_072h_156_P.png
27055,images/M18_072h_157.png,labels/M18_072h_157_P.png
27056,images/M18_072h_158.png,labels/M18_072h_158_P.png
27057,images/M18_072h_159.png,labels/M18_072h_159_P.png
27058,images/M18_072h_160.png,labels/M18_072h_160_P.png
27059,images/M18_072h_161.png,labels/M18_072h_161_P.png
27060,images/M18_072h_162.png,labels/M18_072h_162_P.png
27061,images/M18_072h_163.png,labels/M18_072h_163_P.png
27062,images/M18_072h_164.png,labels/M18_072h_164_P.png
27063,images/M18_072h_165.png,labels/M18_072h_165_P.png
27064,images/M18_072h_166.png,labels/M18_072h_166_P.png
27065,images/M18_072h_167.png,labels/M18_072h_167_P.png
27066,images/M18_072h_168.png,labels/M18_072h_168_P.png
27067,images/M18_072h_169.png,labels/M18_072h_169_P.png
27068,images/M18_072h_170.png,labels/M18_072h_170_P.png
27069,images/M18_072h_171.png,labels/M18_072h_171_P.png
27070,images/M18_072h_172.png,labels/M18_072h_172_P.png
27071,images/M18_072h_173.png,labels/M18_072h_173_P.png
27072,images/M18_072h_174.png,labels/M18_072h_174_P.png
27073,images/M18_072h_175.png,labels/M18_072h_175_P.png
27074,images/M18_072h_176.png,labels/M18_072h_176_P.png
27075,images/M18_072h_177.png,labels/M18_072h_177_P.png
27076,images/M18_072h_178.png,labels/M18_072h_178_P.png
27077,images/M18_072h_179.png,labels/M18_072h_179_P.png
27078,images/M18_072h_180.png,labels/M18_072h_180_P.png
27079,images/M18_072h_181.png,labels/M18_072h_181_P.png
27080,images/M18_072h_182.png,labels/M18_072h_182_P.png
27081,images/M18_072h_183.png,labels/M18_072h_183_P.png
27082,images/M18_072h_184.png,labels/M18_072h_184_P.png
27083,images/M18_072h_185.png,labels/M18_072h_185_P.png
27084,images/M18_072h_186.png,labels/M18_072h_186_P.png
27085,images/M18_072h_187.png,labels/M18_072h_187_P.png
27086,images/M18_072h_188.png,labels/M18_072h_188_P.png
27087,images/M18_072h_189.png,labels/M18_072h_189_P.png
27088,images/M18_072h_190.png,labels/M18_072h_190_P.png
27089,images/M18_072h_191.png,labels/M18_072h_191_P.png
27090,images/M18_072h_192.png,labels/M18_072h_192_P.png
27091,images/M18_072h_193.png,labels/M18_072h_193_P.png
27092,images/M18_072h_194.png,labels/M18_072h_194_P.png
27093,images/M18_072h_195.png,labels/M18_072h_195_P.png
27094,images/M18_072h_196.png,labels/M18_072h_196_P.png
27095,images/M18_072h_197.png,labels/M18_072h_197_P.png
27096,images/M18_072h_198.png,labels/M18_072h_198_P.png
27097,images/M18_072h_199.png,labels/M18_072h_199_P.png
27098,images/M18_072h_200.png,labels/M18_072h_200_P.png
27099,images/M18_072h_201.png,labels/M18_072h_201_P.png
27100,images/M18_072h_202.png,labels/M18_072h_202_P.png
27101,images/M18_072h_203.png,labels/M18_072h_203_P.png
27102,images/M18_072h_204.png,labels/M18_072h_204_P.png
27103,images/M18_072h_205.png,labels/M18_072h_205_P.png
27104,images/M18_072h_206.png,labels/M18_072h_206_P.png
27105,images/M18_072h_207.png,labels/M18_072h_207_P.png
27106,images/M18_072h_208.png,labels/M18_072h_208_P.png
27107,images/M18_072h_209.png,labels/M18_072h_209_P.png
27108,images/M18_072h_210.png,labels/M18_072h_210_P.png
27109,images/M18_072h_211.png,labels/M18_072h_211_P.png
27110,images/M18_072h_212.png,labels/M18_072h_212_P.png
27111,images/M18_072h_213.png,labels/M18_072h_213_P.png
27112,images/M18_072h_214.png,labels/M18_072h_214_P.png
27113,images/M18_072h_215.png,labels/M18_072h_215_P.png
27114,images/M18_072h_216.png,labels/M18_072h_216_P.png
27115,images/M18_072h_217.png,labels/M18_072h_217_P.png
27116,images/M18_072h_218.png,labels/M18_072h_218_P.png
27117,images/M18_072h_219.png,labels/M18_072h_219_P.png
27118,images/M18_072h_220.png,labels/M18_072h_220_P.png
27119,images/M18_072h_221.png,labels/M18_072h_221_P.png
27120,images/M18_072h_222.png,labels/M18_072h_222_P.png
27121,images/M18_072h_223.png,labels/M18_072h_223_P.png
27122,images/M18_072h_224.png,labels/M18_072h_224_P.png
27123,images/M18_072h_225.png,labels/M18_072h_225_P.png
27124,images/M18_072h_226.png,labels/M18_072h_226_P.png
27125,images/M18_072h_227.png,labels/M18_072h_227_P.png
27126,images/M18_072h_228.png,labels/M18_072h_228_P.png
27127,images/M18_072h_229.png,labels/M18_072h_229_P.png
27128,images/M18_072h_230.png,labels/M18_072h_230_P.png
27129,images/M18_072h_231.png,labels/M18_072h_231_P.png
27130,images/M18_072h_232.png,labels/M18_072h_232_P.png
27131,images/M18_072h_233.png,labels/M18_072h_233_P.png
27132,images/M18_072h_234.png,labels/M18_072h_234_P.png
27133,images/M18_072h_235.png,labels/M18_072h_235_P.png
27134,images/M18_072h_236.png,labels/M18_072h_236_P.png
27135,images/M18_072h_237.png,labels/M18_072h_237_P.png
27136,images/M18_072h_238.png,labels/M18_072h_238_P.png
27137,images/M18_072h_239.png,labels/M18_072h_239_P.png
27138,images/M18_072h_240.png,labels/M18_072h_240_P.png
27139,images/M18_072h_241.png,labels/M18_072h_241_P.png
27140,images/M18_072h_242.png,labels/M18_072h_242_P.png
27141,images/M18_072h_243.png,labels/M18_072h_243_P.png
27142,images/M18_072h_244.png,labels/M18_072h_244_P.png
27143,images/M18_072h_245.png,labels/M18_072h_245_P.png
27144,images/M18_072h_246.png,labels/M18_072h_246_P.png
27145,images/M18_072h_247.png,labels/M18_072h_247_P.png
27146,images/M18_072h_248.png,labels/M18_072h_248_P.png
27147,images/M18_072h_249.png,labels/M18_072h_249_P.png
27148,images/M18_072h_250.png,labels/M18_072h_250_P.png
27149,images/M18_072h_251.png,labels/M18_072h_251_P.png
27150,images/M18_072h_252.png,labels/M18_072h_252_P.png
27151,images/M18_072h_253.png,labels/M18_072h_253_P.png
27152,images/M18_072h_254.png,labels/M18_072h_254_P.png
27153,images/M18_072h_255.png,labels/M18_072h_255_P.png
27154,images/M18_072h_256.png,labels/M18_072h_256_P.png
27155,images/M18_072h_257.png,labels/M18_072h_257_P.png
27156,images/M18_072h_258.png,labels/M18_072h_258_P.png
27157,images/M18_072h_259.png,labels/M18_072h_259_P.png
27158,images/M18_072h_260.png,labels/M18_072h_260_P.png
27159,images/M18_072h_261.png,labels/M18_072h_261_P.png
27160,images/M18_072h_262.png,labels/M18_072h_262_P.png
27161,images/M18_072h_263.png,labels/M18_072h_263_P.png
27162,images/M18_072h_264.png,labels/M18_072h_264_P.png
27163,images/M18_072h_265.png,labels/M18_072h_265_P.png
27164,images/M18_072h_266.png,labels/M18_072h_266_P.png
27165,images/M18_072h_267.png,labels/M18_072h_267_P.png
27166,images/M18_072h_268.png,labels/M18_072h_268_P.png
27167,images/M18_072h_269.png,labels/M18_072h_269_P.png
27168,images/M18_072h_270.png,labels/M18_072h_270_P.png
27169,images/M18_072h_271.png,labels/M18_072h_271_P.png
27170,images/M18_072h_272.png,labels/M18_072h_272_P.png
27171,images/M18_072h_273.png,labels/M18_072h_273_P.png
27172,images/M18_072h_274.png,labels/M18_072h_274_P.png
27173,images/M18_072h_275.png,labels/M18_072h_275_P.png
27174,images/M18_072h_276.png,labels/M18_072h_276_P.png
27175,images/M18_072h_277.png,labels/M18_072h_277_P.png
27176,images/M18_072h_278.png,labels/M18_072h_278_P.png
27177,images/M18_072h_279.png,labels/M18_072h_279_P.png
27178,images/M18_072h_280.png,labels/M18_072h_280_P.png
27179,images/M18_072h_281.png,labels/M18_072h_281_P.png
27180,images/M18_072h_282.png,labels/M18_072h_282_P.png
27181,images/M18_072h_283.png,labels/M18_072h_283_P.png
27182,images/M18_072h_284.png,labels/M18_072h_284_P.png
27183,images/M18_072h_285.png,labels/M18_072h_285_P.png
27184,images/M18_072h_286.png,labels/M18_072h_286_P.png
27185,images/M18_072h_287.png,labels/M18_072h_287_P.png
27186,images/M18_072h_288.png,labels/M18_072h_288_P.png
27187,images/M18_072h_289.png,labels/M18_072h_289_P.png
27188,images/M18_072h_290.png,labels/M18_072h_290_P.png
27189,images/M18_072h_291.png,labels/M18_072h_291_P.png
27190,images/M18_072h_292.png,labels/M18_072h_292_P.png
27191,images/M19_0_0.png,labels/M19_0_0_P.png
27192,images/M19_0_1.png,labels/M19_0_1_P.png
27193,images/M19_0_2.png,labels/M19_0_2_P.png
27194,images/M19_0_3.png,labels/M19_0_3_P.png
27195,images/M19_0_4.png,labels/M19_0_4_P.png
27196,images/M19_0_5.png,labels/M19_0_5_P.png
27197,images/M19_0_6.png,labels/M19_0_6_P.png
27198,images/M19_0_7.png,labels/M19_0_7_P.png
27199,images/M19_0_8.png,labels/M19_0_8_P.png
27200,images/M19_0_9.png,labels/M19_0_9_P.png
27201,images/M19_0_10.png,labels/M19_0_10_P.png
27202,images/M19_0_11.png,labels/M19_0_11_P.png
27203,images/M19_0_12.png,labels/M19_0_12_P.png
27204,images/M19_0_13.png,labels/M19_0_13_P.png
27205,images/M19_0_14.png,labels/M19_0_14_P.png
27206,images/M19_0_15.png,labels/M19_0_15_P.png
27207,images/M19_0_16.png,labels/M19_0_16_P.png
27208,images/M19_0_17.png,labels/M19_0_17_P.png
27209,images/M19_0_18.png,labels/M19_0_18_P.png
27210,images/M19_0_19.png,labels/M19_0_19_P.png
27211,images/M19_0_20.png,labels/M19_0_20_P.png
27212,images/M19_0_21.png,labels/M19_0_21_P.png
27213,images/M19_0_22.png,labels/M19_0_22_P.png
27214,images/M19_0_23.png,labels/M19_0_23_P.png
27215,images/M19_0_24.png,labels/M19_0_24_P.png
27216,images/M19_0_25.png,labels/M19_0_25_P.png
27217,images/M19_0_26.png,labels/M19_0_26_P.png
27218,images/M19_0_27.png,labels/M19_0_27_P.png
27219,images/M19_0_28.png,labels/M19_0_28_P.png
27220,images/M19_0_29.png,labels/M19_0_29_P.png
27221,images/M19_0_30.png,labels/M19_0_30_P.png
27222,images/M19_0_31.png,labels/M19_0_31_P.png
27223,images/M19_0_32.png,labels/M19_0_32_P.png
27224,images/M19_0_33.png,labels/M19_0_33_P.png
27225,images/M19_0_34.png,labels/M19_0_34_P.png
27226,images/M19_0_35.png,labels/M19_0_35_P.png
27227,images/M19_0_36.png,labels/M19_0_36_P.png
27228,images/M19_0_37.png,labels/M19_0_37_P.png
27229,images/M19_0_38.png,labels/M19_0_38_P.png
27230,images/M19_0_39.png,labels/M19_0_39_P.png
27231,images/M19_0_40.png,labels/M19_0_40_P.png
27232,images/M19_0_41.png,labels/M19_0_41_P.png
27233,images/M19_0_42.png,labels/M19_0_42_P.png
27234,images/M19_0_43.png,labels/M19_0_43_P.png
27235,images/M19_0_44.png,labels/M19_0_44_P.png
27236,images/M19_0_45.png,labels/M19_0_45_P.png
27237,images/M19_0_46.png,labels/M19_0_46_P.png
27238,images/M19_0_47.png,labels/M19_0_47_P.png
27239,images/M19_0_48.png,labels/M19_0_48_P.png
27240,images/M19_0_49.png,labels/M19_0_49_P.png
27241,images/M19_0_50.png,labels/M19_0_50_P.png
27242,images/M19_0_51.png,labels/M19_0_51_P.png
27243,images/M19_0_52.png,labels/M19_0_52_P.png
27244,images/M19_0_53.png,labels/M19_0_53_P.png
27245,images/M19_0_54.png,labels/M19_0_54_P.png
27246,images/M19_0_55.png,labels/M19_0_55_P.png
27247,images/M19_0_56.png,labels/M19_0_56_P.png
27248,images/M19_0_57.png,labels/M19_0_57_P.png
27249,images/M19_0_58.png,labels/M19_0_58_P.png
27250,images/M19_0_59.png,labels/M19_0_59_P.png
27251,images/M19_0_60.png,labels/M19_0_60_P.png
27252,images/M19_0_61.png,labels/M19_0_61_P.png
27253,images/M19_0_62.png,labels/M19_0_62_P.png
27254,images/M19_0_63.png,labels/M19_0_63_P.png
27255,images/M19_0_64.png,labels/M19_0_64_P.png
27256,images/M19_0_65.png,labels/M19_0_65_P.png
27257,images/M19_0_66.png,labels/M19_0_66_P.png
27258,images/M19_0_67.png,labels/M19_0_67_P.png
27259,images/M19_0_68.png,labels/M19_0_68_P.png
27260,images/M19_0_69.png,labels/M19_0_69_P.png
27261,images/M19_0_70.png,labels/M19_0_70_P.png
27262,images/M19_0_71.png,labels/M19_0_71_P.png
27263,images/M19_0_72.png,labels/M19_0_72_P.png
27264,images/M19_0_73.png,labels/M19_0_73_P.png
27265,images/M19_0_74.png,labels/M19_0_74_P.png
27266,images/M19_0_75.png,labels/M19_0_75_P.png
27267,images/M19_0_76.png,labels/M19_0_76_P.png
27268,images/M19_0_77.png,labels/M19_0_77_P.png
27269,images/M19_0_78.png,labels/M19_0_78_P.png
27270,images/M19_0_79.png,labels/M19_0_79_P.png
27271,images/M19_0_80.png,labels/M19_0_80_P.png
27272,images/M19_0_81.png,labels/M19_0_81_P.png
27273,images/M19_0_82.png,labels/M19_0_82_P.png
27274,images/M19_0_83.png,labels/M19_0_83_P.png
27275,images/M19_0_84.png,labels/M19_0_84_P.png
27276,images/M19_0_85.png,labels/M19_0_85_P.png
27277,images/M19_0_86.png,labels/M19_0_86_P.png
27278,images/M19_0_87.png,labels/M19_0_87_P.png
27279,images/M19_0_88.png,labels/M19_0_88_P.png
27280,images/M19_0_89.png,labels/M19_0_89_P.png
27281,images/M19_0_90.png,labels/M19_0_90_P.png
27282,images/M19_0_91.png,labels/M19_0_91_P.png
27283,images/M19_0_92.png,labels/M19_0_92_P.png
27284,images/M19_0_93.png,labels/M19_0_93_P.png
27285,images/M19_0_94.png,labels/M19_0_94_P.png
27286,images/M19_0_95.png,labels/M19_0_95_P.png
27287,images/M19_0_96.png,labels/M19_0_96_P.png
27288,images/M19_0_97.png,labels/M19_0_97_P.png
27289,images/M19_0_98.png,labels/M19_0_98_P.png
27290,images/M19_0_99.png,labels/M19_0_99_P.png
27291,images/M19_0_100.png,labels/M19_0_100_P.png
27292,images/M19_0_101.png,labels/M19_0_101_P.png
27293,images/M19_0_102.png,labels/M19_0_102_P.png
27294,images/M19_0_103.png,labels/M19_0_103_P.png
27295,images/M19_0_104.png,labels/M19_0_104_P.png
27296,images/M19_0_105.png,labels/M19_0_105_P.png
27297,images/M19_0_106.png,labels/M19_0_106_P.png
27298,images/M19_0_107.png,labels/M19_0_107_P.png
27299,images/M19_0_108.png,labels/M19_0_108_P.png
27300,images/M19_0_109.png,labels/M19_0_109_P.png
27301,images/M19_0_110.png,labels/M19_0_110_P.png
27302,images/M19_0_111.png,labels/M19_0_111_P.png
27303,images/M19_0_112.png,labels/M19_0_112_P.png
27304,images/M19_0_113.png,labels/M19_0_113_P.png
27305,images/M19_0_114.png,labels/M19_0_114_P.png
27306,images/M19_0_115.png,labels/M19_0_115_P.png
27307,images/M19_0_116.png,labels/M19_0_116_P.png
27308,images/M19_0_117.png,labels/M19_0_117_P.png
27309,images/M19_0_118.png,labels/M19_0_118_P.png
27310,images/M19_0_119.png,labels/M19_0_119_P.png
27311,images/M19_0_120.png,labels/M19_0_120_P.png
27312,images/M19_0_121.png,labels/M19_0_121_P.png
27313,images/M19_0_122.png,labels/M19_0_122_P.png
27314,images/M19_0_123.png,labels/M19_0_123_P.png
27315,images/M19_0_124.png,labels/M19_0_124_P.png
27316,images/M19_0_125.png,labels/M19_0_125_P.png
27317,images/M19_0_126.png,labels/M19_0_126_P.png
27318,images/M19_0_127.png,labels/M19_0_127_P.png
27319,images/M19_0_128.png,labels/M19_0_128_P.png
27320,images/M19_0_129.png,labels/M19_0_129_P.png
27321,images/M19_0_130.png,labels/M19_0_130_P.png
27322,images/M19_0_131.png,labels/M19_0_131_P.png
27323,images/M19_0_132.png,labels/M19_0_132_P.png
27324,images/M19_0_133.png,labels/M19_0_133_P.png
27325,images/M19_0_134.png,labels/M19_0_134_P.png
27326,images/M19_0_135.png,labels/M19_0_135_P.png
27327,images/M19_0_136.png,labels/M19_0_136_P.png
27328,images/M19_0_137.png,labels/M19_0_137_P.png
27329,images/M19_0_138.png,labels/M19_0_138_P.png
27330,images/M19_0_139.png,labels/M19_0_139_P.png
27331,images/M19_0_140.png,labels/M19_0_140_P.png
27332,images/M19_0_141.png,labels/M19_0_141_P.png
27333,images/M19_0_142.png,labels/M19_0_142_P.png
27334,images/M19_0_143.png,labels/M19_0_143_P.png
27335,images/M19_0_144.png,labels/M19_0_144_P.png
27336,images/M19_0_145.png,labels/M19_0_145_P.png
27337,images/M19_0_146.png,labels/M19_0_146_P.png
27338,images/M19_0_147.png,labels/M19_0_147_P.png
27339,images/M19_0_148.png,labels/M19_0_148_P.png
27340,images/M19_0_149.png,labels/M19_0_149_P.png
27341,images/M19_0_150.png,labels/M19_0_150_P.png
27342,images/M19_0_151.png,labels/M19_0_151_P.png
27343,images/M19_0_152.png,labels/M19_0_152_P.png
27344,images/M19_0_153.png,labels/M19_0_153_P.png
27345,images/M19_0_154.png,labels/M19_0_154_P.png
27346,images/M19_0_155.png,labels/M19_0_155_P.png
27347,images/M19_0_156.png,labels/M19_0_156_P.png
27348,images/M19_0_157.png,labels/M19_0_157_P.png
27349,images/M19_0_158.png,labels/M19_0_158_P.png
27350,images/M19_0_159.png,labels/M19_0_159_P.png
27351,images/M19_0_160.png,labels/M19_0_160_P.png
27352,images/M19_0_161.png,labels/M19_0_161_P.png
27353,images/M19_0_162.png,labels/M19_0_162_P.png
27354,images/M19_0_163.png,labels/M19_0_163_P.png
27355,images/M19_0_164.png,labels/M19_0_164_P.png
27356,images/M19_0_165.png,labels/M19_0_165_P.png
27357,images/M19_0_166.png,labels/M19_0_166_P.png
27358,images/M19_0_167.png,labels/M19_0_167_P.png
27359,images/M19_0_168.png,labels/M19_0_168_P.png
27360,images/M19_0_169.png,labels/M19_0_169_P.png
27361,images/M19_0_170.png,labels/M19_0_170_P.png
27362,images/M19_0_171.png,labels/M19_0_171_P.png
27363,images/M19_0_172.png,labels/M19_0_172_P.png
27364,images/M19_0_173.png,labels/M19_0_173_P.png
27365,images/M19_0_174.png,labels/M19_0_174_P.png
27366,images/M19_0_175.png,labels/M19_0_175_P.png
27367,images/M19_0_176.png,labels/M19_0_176_P.png
27368,images/M19_0_177.png,labels/M19_0_177_P.png
27369,images/M19_0_178.png,labels/M19_0_178_P.png
27370,images/M19_0_179.png,labels/M19_0_179_P.png
27371,images/M19_0_180.png,labels/M19_0_180_P.png
27372,images/M19_0_181.png,labels/M19_0_181_P.png
27373,images/M19_0_182.png,labels/M19_0_182_P.png
27374,images/M19_0_183.png,labels/M19_0_183_P.png
27375,images/M19_0_184.png,labels/M19_0_184_P.png
27376,images/M19_0_185.png,labels/M19_0_185_P.png
27377,images/M19_0_186.png,labels/M19_0_186_P.png
27378,images/M19_0_187.png,labels/M19_0_187_P.png
27379,images/M19_0_188.png,labels/M19_0_188_P.png
27380,images/M19_0_189.png,labels/M19_0_189_P.png
27381,images/M19_0_190.png,labels/M19_0_190_P.png
27382,images/M19_0_191.png,labels/M19_0_191_P.png
27383,images/M19_0_192.png,labels/M19_0_192_P.png
27384,images/M19_0_193.png,labels/M19_0_193_P.png
27385,images/M19_0_194.png,labels/M19_0_194_P.png
27386,images/M19_0_195.png,labels/M19_0_195_P.png
27387,images/M19_0_196.png,labels/M19_0_196_P.png
27388,images/M19_0_197.png,labels/M19_0_197_P.png
27389,images/M19_0_198.png,labels/M19_0_198_P.png
27390,images/M19_0_199.png,labels/M19_0_199_P.png
27391,images/M19_0_200.png,labels/M19_0_200_P.png
27392,images/M19_0_201.png,labels/M19_0_201_P.png
